date,content,likes,retweets,replies
2024-10-19 17:29:20+00:00,"There is nothing quite like homecoming at The Mecca. 

To all my fellow Bison: Happy Homecoming. Know that no matter how near or far, your @HowardU family will always be there for you. https://t.co/VE93kN4HH3",7505,1163,1064
2024-10-19 16:05:22+00:00,Now this is a crew. https://t.co/X0iiF5uQHp,21691,3884,3021
2024-10-19 15:20:00+00:00,"Thank unions for:

Five-day work week 
Eight-hour workday
Sick leave 
Paid family leave 
Vacation time 
Safer working conditions 

When unions are strong, America is strong.",54227,8771,6022
2024-10-19 14:45:23+00:00,Donald Trump is no friend of labor. https://t.co/UJiMz9FTMD,11320,2753,3640
2024-10-19 14:00:28+00:00,"Nevada, our democracy is on the ballot. Vote early and take action at https://t.co/89qCc1JOYs. https://t.co/UL44SZyei2",6603,1850,1837
2024-10-19 13:31:05+00:00,"My mother was diagnosed with cancer when I was the district attorney of San Francisco. I spent many hours with her at the hospital, driving her to and from chemotherapy appointments. 

Fortunately, I had the type of job that allowed me to take the time I needed to be with my mother. Far too many others cannot. 

Every worker should be able to take time off to care for themselves or the people they love.

I will fight for a future where every person has affordable health care and paid family and medical leave. Along with that, my care plan will allow Medicare to cover in-home health care, vision, and hearing benefits, which will lower costs and reduce the financial and emotional stress for families across our nation.",42661,6640,4856
2024-10-19 12:30:18+00:00,"If Donald Trump is so exhausted from the campaign trail, it raises real questions about whether he is fit for the toughest job in the world. https://t.co/zMM9AhiMyi",14029,3159,7801
2024-10-19 02:39:21+00:00,"Erie, PA is lucky to have a great local spot like Legenderie Records. 

My economic plan will provide small business owners with the resources they need to open, grow, and succeed—because I understand that our small businesses like Legenderie are essential to their communities and to America’s economy.",4536,1137,1944
2024-10-19 01:48:16+00:00,"As president, I will sign the PRO Act into law and make it easier to join a union. https://t.co/RUdkLlugaL",7764,1818,2736
2024-10-19 01:24:15+00:00,"No, everybody did not want Donald Trump to get Roe v. Wade overturned. 

And now, women are dying. https://t.co/93RH6bLUsd",16015,4387,4722
2024-10-19 00:55:04+00:00,"When I'm President, I will sign the PRO Act into law to make it easier to join a union and negotiate for better pay and working conditions.

https://t.co/VbrfuqW5Zn",11181,2322,2507
2024-10-19 00:51:00+00:00,Donald Trump's track record for the auto industry was a disaster.,12298,1885,2929
2024-10-18 23:50:27+00:00,I am stopping in three cities in Michigan to rally people across the state to get out the vote. Join me at my final rally tonight in Oakland County.  https://t.co/YhJpq5hudX,13498,2422,2148
2024-10-18 23:26:20+00:00,"As president, I will fight for the freedom to organize and defend collective bargaining. https://t.co/NNzmIlBWOA",7726,1772,2223
2024-10-18 22:18:25+00:00,"Yes, I know the memes. https://t.co/eH3DtpiZ6I",29145,3441,2765
2024-10-18 22:04:27+00:00,Donald Trump’s track record is a disaster for working people and he is a threat to the American labor movement.,9999,1907,4360
2024-10-18 21:55:39+00:00,"For generations, union members across our country have led the fight for fair pay, better benefits, and safe working conditions.

Every person in our nation has benefited from their work.",3966,859,991
2024-10-18 21:31:56+00:00,"RT @gretchenwhitmer: She’s ready to get stuff done for the American people and so are we. We’ve got your back, @KamalaHarris. Let’s go! https://t.co/A5JcYyFy7S",0,3971,0
2024-10-18 19:49:29+00:00,"She’s ready to get stuff done for the American people and so are we. We’ve got your back, @KamalaHarris. Let’s go! https://t.co/A5JcYyFy7S",21763,3971,7252
2024-10-18 21:10:37+00:00,I am stopping in three cities in Michigan to rally people across the state to get out the vote. Watch now to hear my speech in Lansing https://t.co/LtTSL2CKu4,5618,1460,1366
2024-10-18 20:10:11+00:00,"If Donald Trump is so exhausted on the campaign trail, is he fit to be the President of the United States? 

https://t.co/Pr7IHK4XdT",27270,4876,9230
2024-10-18 19:45:35+00:00,"Under my presidency, we will stand united regardless of where we’re from.

Thank you, @MarcAnthony, for your support. https://t.co/aANmmJTKi7",48847,11269,6065
2024-10-18 19:21:31+00:00,"We are fighting for a better future for working families, like the ones @Tim_Walz and I come from. And we know that when unions are strong, America is strong. 

I am honored to have the support of the @UAW in this election. https://t.co/4SOkNy1TYJ",4555,1324,1238
2024-10-18 19:11:50+00:00,"During his presidency, Donald Trump promised workers that he would not lose one auto plant.

Six plants closed. Thousands of autoworkers lost their jobs.

Donald Trump’s track record for the auto industry was a disaster.",26831,7553,2866
2024-10-18 19:04:53+00:00,"My economic plan invests in American manufacturing and innovation.

As president, I will make sure America, not China, wins the competition for the 21st century.",6047,1246,2468
2024-10-18 18:48:39+00:00,"Donald Trump is dodging debates and ducking interviews. His campaign team says it’s because of “exhaustion.”

Well, if he’s exhausted on the campaign trail, it raises the question: Is he fit for the toughest job in the world?",64506,9215,19109
2024-10-18 18:32:22+00:00,"Thanks for breaking it down, @mcuban: I have a plan to actually grow our economy. Trump has a plan to raise costs for working and middle-class Americans. https://t.co/9bYRMfyQHV",33829,9377,5196
2024-10-18 18:26:07+00:00,I am stopping in three cities in Michigan to rally people across the state to get out the vote. Tune in for my speech in Grand Rapids. https://t.co/ao7WviSQAT,5255,1226,1114
2024-10-18 18:02:05+00:00,Billionaires shouldn’t pay a lower tax rate than working class Americans. https://t.co/IKBYpW330Q,16575,4345,4353
2024-10-18 14:44:05+00:00,"We cannot stay on the sidelines in this election. 

Knock on doors. 
Make phone calls. 
Talk to your friends and neighbors.

Every connection counts → https://t.co/MKvOQGgN2t https://t.co/hL5Sn6NQWv",19172,4048,4651
2024-10-18 13:19:00+00:00,I am committed to be a president for all Americans. We have so much more in common than what separates us.,34507,4489,11997
2024-10-18 12:34:05+00:00,"As imperfect as we may be, America is still that shining city upon a hill that inspires people around the world.

We know the deep privilege and pride that comes with being an American and what it means to love our country. And we will continue to fight for the ideals of our country.",10571,2540,3822
2024-10-18 02:45:21+00:00,"There was nothing “peaceful or patriotic” about what happened on January 6. 

Donald Trump lost the 2020 election. With your support, we will defeat him and his dangerous agenda once again.

https://t.co/VbrfuqVy9P https://t.co/vGupovteOB",11870,3580,4435
2024-10-18 02:21:53+00:00,"When you listen to Donald Trump talk, it becomes increasingly clear: He has no idea what he’s talking about when it comes to women’s health care. https://t.co/riFNMgZXNb",18106,4261,6203
2024-10-18 01:29:00+00:00,"Far too many Americans have to quit their jobs to try and take care of their elderly relatives. That’s not right. 

My plan will strengthen Medicare to cover home health care for those who need it.",14875,3085,3660
2024-10-18 01:04:25+00:00,RT @VP: Our Administration continues to help communities recover from Hurricanes Helene and Milton. https://t.co/0LhhJvKD1m,0,858,0
2024-10-18 00:57:18+00:00,Our Administration continues to help communities recover from Hurricanes Helene and Milton. https://t.co/0LhhJvKD1m,3091,858,2054
2024-10-18 00:24:00+00:00,"A college degree is not the only measure of the skills and experience of a qualified worker. 

As president, I will get rid of unnecessary degree requirements for federal jobs—and I will challenge the private sector to do the same.",19193,3073,3761
2024-10-17 23:27:15+00:00,"In 1776, General George Washington crossed the icy Delaware River in darkness, achieving a major victory in the American Revolution. Not too far from that very location, delegates from across the nation gathered to compose the Constitution of the United States.

Our nation’s founders often disagreed, but as they wrote our Constitution, they laid out the foundation of our democracy, including the rule of law, checks and balances, free and fair elections, and a peaceful transfer of power. These principles and traditions have sustained our nation for over two centuries. Americans from all backgrounds and beliefs have cherished, upheld, and defended them. 

Yesterday, I proudly stood in that same place in Washington Crossing, Pennsylvania, with over 100 Republican leaders from across our nation who are supporting my candidacy for President of the United States. Those who formerly worked with Presidents George W. Bush, George H.W. Bush, and Ronald Reagan, as well as Mitt Romney, John McCain, and even members of Donald Trump’s own administration. 

We may not agree on everything. But we share a core belief that our democratic ideals are at stake in this election—ideals that our founders and generations of Americans before us have fought for. Now, the baton is in our hands. I am grateful to each person who has decided to put our country before party.

This November, with your help, we will write the next great chapter in the most extraordinary story ever told.",7215,1805,2528
2024-10-17 23:09:41+00:00,RT @BarackObama: .@KamalaHarris has spent her life fighting on behalf of people who need a voice and a chance – and she's going to keep fighting for you. That's the kind of person I'm proud to vote for and that's the kind of president that we need. https://t.co/IGbZfR5TJA,0,24367,0
2024-10-17 21:23:53+00:00,.@KamalaHarris has spent her life fighting on behalf of people who need a voice and a chance – and she's going to keep fighting for you. That's the kind of person I'm proud to vote for and that's the kind of president that we need. https://t.co/IGbZfR5TJA,129906,24367,22191
2024-10-17 23:08:40+00:00,"Join me in Green Bay, Wisconsin for a rally. Watch now. https://t.co/hmsAgWeqkU",4922,1139,1239
2024-10-17 22:34:05+00:00,Assistance is available for people affected by Hurricanes Helene and Milton. Our administration is on the ground to help you recover and rebuild as soon as possible. https://t.co/BwQvbRlZNy,4273,1401,1414
2024-10-17 22:00:48+00:00,"Last night, a voter asked Donald Trump about January 6—a tragic day of violence where 140 law enforcement officers were injured and some were killed. Trump called it “a day of love.” 

The American people are exhausted with his gaslighting. https://t.co/MhAKYGzO1l",30409,7663,9302
2024-10-17 21:21:33+00:00,"I am campaigning for every vote because I intend to be a president for all Americans—no matter their political party, where they live, or where they get their news.

That’s why I went on Fox News last night.",50099,7187,11104
2024-10-17 20:00:28+00:00,"Watch live as I rally voters in La Crosse, Wisconsin with @MCuban. https://t.co/GrHrdHbOfR",6090,1738,1775
2024-10-17 19:47:05+00:00,"Growing up, our mother worked long hours, so my sister Maya and I would stay with our neighbor, Mrs. Shelton. She helped my mother take care of us, and we used to call her our second mother.

Mrs. Shelton was a small business owner. Since I was a child, I have known that small business owners hold the community together. They hire locally, mentor, and are civic leaders.

Americans do not lack ambition, aspiration, dreams, or the preparedness to do hard work. However, not everyone has the resources to turn their dreams into reality. 

That is why part of my economic plan will give a $50,000 tax deduction to help entrepreneurs and innovators start and grow their start-ups and small businesses.",21756,3118,5198
2024-10-17 16:44:37+00:00,"More than 20 states across our nation have imposed Trump Abortion Bans—many with no exceptions, even for rape and incest.

Reproductive freedom is on the ballot in November: https://t.co/VbrfuqVy9P.",5360,1720,2901
2024-10-17 16:07:23+00:00,"Donald Trump has peddled harmful conspiracies about immigrant communities eating pets and spread misinformation about resources available to those impacted by Hurricanes Milton and Helene.

He is a deeply unserious man—but the consequences of him having power are deadly serious. https://t.co/EESw5XYk8c",19764,5656,8203
2024-10-17 14:59:07+00:00,"North Carolina, your vote is your voice. Not registered? You can register and vote in one visit. 

Find your voting location at https://t.co/JsTb2pYvsn. https://t.co/oeCGdDVh7u",8662,3165,2394
2024-10-17 13:54:27+00:00,"When I look at our aspiring business leaders, I know our future is bright. 

My economic plan allows entrepreneurs and small business owners to get their foot in the door and turn their dreams into reality. https://t.co/Yb904nmdEL",5154,1415,2109
2024-10-17 13:24:23+00:00,"Donald Trump incited an attack on our nation’s democracy because he didn’t like the outcome of the election.

If January 6 was a bridge too far, there is a place for you in our campaign.",23819,5406,4403
2024-10-17 02:45:26+00:00,"Q: I am a Republican, but no longer registered. I was disturbed by January 6. People from your own administration don't support you. Your own Vice President doesn’t support you. So why would I want to support you?

Trump: I totally disagree with Mike Pence for certifying the election results. January 6 was a day of love",38321,7947,2113
2024-10-17 13:02:00+00:00,"I swore an oath to uphold the Constitution six times: As vice president, as a U.S. senator, and as the top law enforcement officer of the largest state in our country.

I have never wavered in upholding that oath.",32955,5796,13179
2024-10-17 03:31:16+00:00,"Donald Trump said that Black and Latino voters who don’t support him should have their heads examined.

His Project 2025 Agenda would give him virtually unchecked power to implement policies that would disproportionately harm Black and Latino communities. https://t.co/yUUa7uTBqF",7997,2408,4686
2024-10-17 01:34:00+00:00,"President Carter, thank you for your support.
https://t.co/qzifjc0QLe",96101,10217,6603
2024-10-17 01:18:31+00:00,"I promised Amber’s family that she would not be just a statistic. We will speak her name.   

Nothing can undo or heal the incredible pain Shanette, CJ, and Andrika have endured. But we can do everything in our power to restore reproductive freedom and get rid of Trump’s Abortion Bans to ensure preventable death like hers never happens again.",17811,4705,3800
2024-10-17 00:28:20+00:00,I invite everyone to go to https://t.co/c9mtidgQmA to read up on my comprehensive plans for the American people. https://t.co/puHgczVf5n,20847,5209,9366
2024-10-17 00:17:21+00:00,"My plans for the economy will strengthen our economy. Trump's will make it weaker. 

Those are the facts. https://t.co/JPaMC7BkrX",11501,2830,6654
2024-10-16 23:29:21+00:00,"Donald Trump is unstable, and we should all be concerned. https://t.co/dEbEhGbAD5",39483,8417,13502
2024-10-16 23:17:46+00:00,"Donald Trump has suggested that he would turn our military on the American people.
https://t.co/2nX5Vk2hcl",15585,3327,6148
2024-10-16 23:11:16+00:00,"I am the only person running for president who has prosecuted transnational criminals. I have spent a significant part of my career going after people who present a threat to the safety of the American people. 

I take this work quite seriously. https://t.co/NUkOeSZ6pJ",33121,7003,13706
2024-10-16 22:09:31+00:00,"Donald Trump has stated that one of the biggest threats America faces is “the enemy from within.” He has said that as president, he would use our military to go after those who don’t support him.

Use the American military to go after American citizens? Let that sink in. https://t.co/Rx9zvhCVbL",12950,4024,6403
2024-10-16 20:39:49+00:00,"Our Constitution determines whether we are a country where people can speak freely, worship as they choose, and vote without fear.

All of this depends on leaders honoring their oath to the Constitution. Donald Trump violated his and, given the chance, he will violate it again.",13648,3901,5210
2024-10-16 19:37:20+00:00,"I promise to be a president for all Americans.

Watch live as I deliver remarks in Washington Crossing, Pennsylvania. https://t.co/PvHdDZIEuq",6866,1891,3087
2024-10-16 19:12:30+00:00,"Auntie, Momala, sister, vice president, or president—I will always be there for my family and for yours.",7344,1310,2573
2024-10-16 14:20:47+00:00,Brought the Harris-Emhoff guys group chat to life for a family breakfast. I love these guys. https://t.co/owqFrFquZn,7959,1660,1394
2024-10-16 18:36:11+00:00,"Donald Trump is increasingly unstable. He is unfit to be President of the United States.
https://t.co/fQkAeeHKiy",36972,6102,10843
2024-10-16 17:29:31+00:00,"My entire career, I have worked to support our HBCUs, expand access to health care, address Black maternal mortality, invest in our small businesses, and achieve the lowest Black unemployment rate ever in our country. I will do the same as president. https://t.co/XNblB0t1lv",7311,1988,2632
2024-10-16 16:15:07+00:00,"There are 20 days left until Election Day. This is not a time to throw up our hands—let us roll up our sleeves.

We are in this fight together.
https://t.co/MKvOQGgN2t",3906,1023,1838
2024-10-16 14:36:01+00:00,"I agreed to a second debate. Trump refused.
I released my medical records. Trump has not. 
I sat for a 60 Minutes interview. Trump backed out. 

One has to ask: What is Donald Trump trying to hide?",289707,34255,59081
2024-10-16 13:47:08+00:00,"Only 20 days left until Election Day.

Don’t wait—vote early, by mail, or make a plan to vote on November 5th.

https://t.co/VbrfuqVy9P https://t.co/M0Wwfdy9ow",14557,3587,3716
2024-10-16 12:44:00+00:00,"Donald Trump has no plan for the hardworking people of our country. He is unstable and unhinged—and that is why he was fired by 81 million people.

It is time to turn the page on Donald Trump. With your support, we can.
https://t.co/Z8qZfYwzij",6948,1914,3794
2024-10-16 03:15:07+00:00,"Donald Trump called himself “the father of IVF.” What is he talking about?

His abortion bans have already jeopardized access to it in states across the country—and his own platform could end IVF altogether.",21990,4257,4226
2024-10-16 02:10:16+00:00,"Donald Trump continues to show us that he is unfit and unstable. 

Make your plan to vote on or before Election Day—which is November 5: https://t.co/VbrfuqVy9P https://t.co/XIlTowxqZo",11297,2982,3959
2024-10-16 00:01:21+00:00,"Grateful to Legenderie Records and Coffee House in Erie, PA for saving me some Marvin Gaye. https://t.co/ilOBU60rqz",15876,2877,2338
2024-10-15 22:09:41+00:00,"Ask Donald Trump what his plan is for Black America.

I'll tell you what it is: Look at Project 2025.
https://t.co/rBfENJKpqV",16611,4976,10141
2024-10-15 21:56:54+00:00,"I have a plan to help Black Americans by capping drug prices, providing down payment assistance for homebuyers, expanding the Child Tax Credit, and more.
https://t.co/kVeX4TYkSK",7760,2074,3976
2024-10-15 20:55:07+00:00,"RT @breakfastclubam: ⏰ Get Ready!! We’re going LIVE in just 15 minutes from Detroit RIGHT NOW for We The People: An Audio Townhall with @KamalaHarris &amp; @CThaGod!!!

It's almost go time! Listen live at 5 PM ET exclusively on @iHeartRadio!  
Click here👉🏾 https://t.co/t4C8jm3bXi https://t.co/CLB9XteyA8",0,283,0
2024-10-15 20:44:31+00:00,"⏰ Get Ready!! We’re going LIVE in just 15 minutes from Detroit RIGHT NOW for We The People: An Audio Townhall with @KamalaHarris &amp; @CThaGod!!!

It's almost go time! Listen live at 5 PM ET exclusively on @iHeartRadio!  
Click here👉🏾 https://t.co/t4C8jm3bXi https://t.co/CLB9XteyA8",1020,283,459
2024-10-15 20:17:00+00:00,"As president, I will expand Medicare to cover home health care for seniors.",56593,9749,7293
2024-10-15 19:33:16+00:00,"I trust women to know what is in their best interests for their reproductive health. 

Not a bunch of folks at a state capitol telling them what to do. https://t.co/1l9Ty5yNAX",21968,4981,5967
2024-10-15 19:01:05+00:00,"RT @DouglasEmhoff: Take Ella’s advice: don’t wait! Your voter registration, your mail-in ballot, your voting plan—they need your attention today. And in some states, the deadline to register has already passed. 

Go to https://t.co/BGPyZXgUlv to solidify your voting plan. https://t.co/T9190AyoaD",0,2424,0
2024-10-15 14:21:21+00:00,"Take Ella’s advice: don’t wait! Your voter registration, your mail-in ballot, your voting plan—they need your attention today. And in some states, the deadline to register has already passed. 

Go to https://t.co/BGPyZXgUlv to solidify your voting plan. https://t.co/T9190AyoaD",9568,2424,2022
2024-10-15 18:46:09+00:00,"A new Wall Street Journal report found that inflation and deficits would be higher under a Trump administration.

Donald Trump’s economic agenda would raise costs for the middle class. https://t.co/1FoPcQYrWu",5631,1991,2772
2024-10-15 17:26:00+00:00,"Donald Trump will give billionaires and corporations massive tax cuts again. 

Under my economic plan, we will give a tax cut to 100 million more Americans. 

That is what is at stake this November.",11126,2800,4537
2024-10-15 16:34:05+00:00,No one should go to jail for smoking weed. https://t.co/D932NCGmPP,98119,14159,23869
2024-10-15 15:43:05+00:00,"Today marks three weeks until Election Day. 

Let’s roll up our sleeves and make every moment count. 

It’s going to take a lot of hard work. Together, we can win this: https://t.co/MKvOQGgN2t. https://t.co/8i5uSONBNW",20879,4636,4133
2024-10-15 15:24:02+00:00,We know who Donald Trump is. He will stop at nothing to claim power for himself.,24523,3570,11607
2024-10-15 15:00:23+00:00,"RT @Tim_Walz: Growing up in a small town, you learn to take care of your neighbors. So let me tell you exactly what @KamalaHarris and I will do to support our rural communities.

With our Plan for Rural America:

We’ll recruit 10,000 more rural health care professionals and increase access to affordable and high-quality health care in rural communities.

We’ll make sure independent pharmacies can stay open — and build 3,000 more, so rural communities can get the medications they need.

We’ll support the sandwich generation to care for our elders at home and lower the cost of child care.

We’ll support family farmers and help ensure future generations of American farmers can thrive by helping beginning farmers get more access to credit, and connecting them with all sorts of training and technical assistance.

And we’ll make sure farmland remains farmland and isn’t taken over by big corporate buyers.",0,2301,0
2024-10-15 14:14:23+00:00,"Growing up in a small town, you learn to take care of your neighbors. So let me tell you exactly what @KamalaHarris and I will do to support our rural communities.

With our Plan for Rural America:

We’ll recruit 10,000 more rural health care professionals and increase access to affordable and high-quality health care in rural communities.

We’ll make sure independent pharmacies can stay open — and build 3,000 more, so rural communities can get the medications they need.

We’ll support the sandwich generation to care for our elders at home and lower the cost of child care.

We’ll support family farmers and help ensure future generations of American farmers can thrive by helping beginning farmers get more access to credit, and connecting them with all sorts of training and technical assistance.

And we’ll make sure farmland remains farmland and isn’t taken over by big corporate buyers.",8657,2301,4332
2024-10-15 14:28:07+00:00,"As president, I will make sure that Black men can build wealth. https://t.co/aDsYX7CrwI",13662,2333,19032
2024-10-15 13:57:05+00:00,"As a proud graduate of Howard University, I know that when we invest in our HBCUs, we invest in the strength of our nation for years to come.

Our HBCUs are centers of academic excellence, but they don’t necessarily have the same resources. As vice president, I have helped invest $16 billion more in federal funding to our HBCUs. I will continue to do so as president.",13474,2285,2250
2024-10-15 13:20:07+00:00,"Georgia, your vote is your voice, and your voice is your power. You have the opportunity to make a difference in this election by voting early: https://t.co/FsQFse2eXb. https://t.co/IUFhVvPZQ5",12854,4007,2396
2024-10-15 04:43:26+00:00,Hope he's okay.,231011,20732,22450
2024-10-15 01:52:13+00:00,"Trump appears lost, confused, and frozen on stage as multiple songs play for 30+ minutes and the crowd pours out of the venue early https://t.co/6r0TE2qCYM",40615,7769,8471
2024-10-15 02:14:16+00:00,"Yesterday, I reaffirmed how we can come together and support our fellow Americans in times of crisis.

Donald Trump suggested deploying the military against American citizens. He says our neighbors are “the enemy from within.” https://t.co/l6jjuFY9TN",4903,1475,2490
2024-10-15 01:25:31+00:00,"Donald Trump is increasingly unstable and unhinged. He is out for unchecked power. 

Just listen to his words—he tells us who he is. Roll the clip: https://t.co/pNgIHNALlI",30542,8072,6292
2024-10-15 01:03:05+00:00,Black men deserve a president who cares about making their lives better. https://t.co/cUCdsvvYZ6,29171,6609,44251
2024-10-15 00:19:19+00:00,"Donald Trump plans to impose what I call a Trump Sales Tax: a 20% tax on everyday necessities.

Economists have estimated it will cost the average American family more than an extra $4,000 a year.",10963,3073,5434
2024-10-14 23:29:13+00:00,"Donald Trump’s Project 2025 Agenda would give him unchecked power to act on his worst instincts—and there will be no one to stop him.

Watch our new ad: https://t.co/7ZwZziUATr",8013,3194,3628
2024-10-14 22:58:05+00:00,"The American people deserve better than concepts of a plan. 

Tune in to my speech in Erie, Pennsylvania and Gov @Tim_Walz’s speech to hear our plan for a new way forward. 
 https://t.co/lLsFpmfORm",5773,1618,2212
2024-10-14 22:30:22+00:00,"The relationship between Tribal Nations and the United States is sacred. We must honor Tribal sovereignty, embrace our trust and treaty obligations, and ensure Tribal self-determination. 

As president, I will always defend those principles. https://t.co/aaNitEmxzA",8248,2323,1969
2024-10-14 22:00:52+00:00,"Donald Trump took out a full-page newspaper ad calling for the execution of innocent Black and Latino boys: The Central Park Five.

Trump has a long history of racism—and his Project 2025 plan would give him virtually unchecked power over Black Americans’ lives and bodies. https://t.co/BSUocGERSo",12532,5031,3226
2024-10-14 21:19:26+00:00,"Donald Trump took out a full-page ad in the New York Times saying the Central Park 5 should be executed. He refused to rent to Black families. He has spread lies about Black immigrants.

This man is dangerous. https://t.co/zilJ0JrpoV",17507,4958,6037
2024-10-14 20:35:31+00:00,"I plan to build an opportunity economy—which means allowing people to achieve their ambitions, goals, and dreams. https://t.co/ozckC6xFtN",5297,1578,3398
2024-10-14 19:55:27+00:00,"This Indigenous Peoples’ Day, I am thinking about the young Indigenous leaders I met in Arizona last week.

I am counting on their leadership and looking forward to our partnership. https://t.co/jZbWxeHEkQ",17700,3599,6543
2024-10-14 19:20:08+00:00,"RT @VP: FEMA assistance is available for those who have been impacted by Hurricanes Milton and Helene.

You can apply by:
→ Visiting https://t.co/cASkOxM4B8
→ Calling 1-800-621-3362
→ Using the FEMA App",0,2283,0
2024-10-14 19:14:19+00:00,"FEMA assistance is available for those who have been impacted by Hurricanes Milton and Helene.

You can apply by:
→ Visiting https://t.co/cASkOxM4B8
→ Calling 1-800-621-3362
→ Using the FEMA App",5402,2283,1723
2024-10-14 19:08:00+00:00,"Donald Trump has the same old, tired playbook—with no plan to address the needs of the American people.

It’s time to turn the page. 

Join our campaign: https://t.co/MKvOQGgN2t.",4241,1161,3351
2024-10-14 18:27:32+00:00,"I know and respect the power that people have to make a difference. That is why I am doing the work to earn every vote.

My full interview with @TheShadeRoom: https://t.co/5wFcXaHK71 https://t.co/ISjgkYOaH1",7255,2334,2037
2024-10-14 17:19:27+00:00,"As president, I will create an opportunity economy that taps into the ambitions and aspirations of the American people.

It will empower Black families to achieve homeownership and build intergenerational wealth—and it will benefit our country as a whole. https://t.co/tBPRh8JN3e",8425,2412,6205
2024-10-14 16:10:27+00:00,"My parents met while protesting for civil rights. When I was a child, they would take me to marches in a stroller.

Those were my first memories of seeing people fighting for the freedoms and the promise of America that had long been kept from them.

As I have traveled across the country, I have spoken with many Americans—including Black men—about their hopes, dreams, hurdles, and worries. Black men and boys deserve a president who sees them, and will help break through the barriers preventing them from building intergenerational wealth and realizing their aspirations.

Donald Trump is not that president.

Trump’s business career began when he was investigated for refusing to rent property to Black families. His entry into public life was when he took out a full-page ad in the New York Times calling for the execution of the Central Park Five—innocent Black teenagers who were later exonerated. As president, he called majority-Black nations “shitholes.”

Today, Trump’s Project 2025 agenda would give him unchecked power, posing an even more serious threat to Black communities. He would bring back stop-and-frisk, roll back civil and voting rights, and implement a national sales tax costing families an average of $4,000 per year.

We can’t go back—and we do not have to. Today, I’m announcing an Opportunity Agenda for Black Men.

It will, among other things, provide 1 million fully forgivable loans to entrepreneurs, and protect cryptocurrency investments so people who make them know their money is safe. It will launch a National Health Equity Initiative focused on illnesses that disproportionately impact Black men like sickle cell disease and diabetes. And it will legalize recreational marijuana and ensure that all Americans have opportunities to succeed as this new industry takes shape.

When we invest in Black men—their dreams, aspirations, and ambitions—we are stronger.",22918,4893,10758
2024-10-14 02:10:11+00:00,"Yesterday, I released my medical records. Donald Trump should do the same. https://t.co/GWXn7CPaTM",17271,3647,7448
2024-10-14 00:36:16+00:00,".@MagicJohnson said he would do his part to help us win in November—will you do yours?

Join our fight for the future: https://t.co/MKvOQGgN2t https://t.co/7DBFqz1IYr",17829,4008,3931
2024-10-13 23:34:16+00:00,"As a young girl attending the 23rd Avenue Church of God in Oakland, I learned about a loving God. A God who asks us to speak up for those who cannot speak for themselves. 

We know: One must do justice, love mercy, and walk humbly with our God. That truth is important at all times.",6117,1614,4012
2024-10-13 22:59:25+00:00,Donald Trump is not being transparent with voters. https://t.co/lpm7odYqKB,16469,3904,8892
2024-10-13 22:31:21+00:00,"Our faith requires action—and our faith guides us forward in the fight for what is right. 

Join our fight today: https://t.co/MKvOQGgN2t https://t.co/n2ka3LIUXt",10216,2530,5183
2024-10-13 22:03:20+00:00,"Faith is a verb. It is something we show in action and in service.

It was my honor to worship with the @KoinoniaFamily Church today in Greenville, NC. https://t.co/r7vNojK4rZ",7952,1683,2713
2024-10-13 21:06:14+00:00,"Donald Trump refuses to release his medical records, and he is unwilling to meet for a second debate.

Why does his staff want him to hide away? Are they afraid that people will see that he is too weak and unstable to lead America?",63951,9681,24500
2024-10-13 19:45:21+00:00,"In 23 days, our votes will shape the future of America. As president, I promise that future will be one where everyone has a fair shot to succeed.

Tune in to hear my speech in Greenville, North Carolina
 https://t.co/slvoWCdYs8",8706,2477,3305
2024-10-13 19:40:11+00:00,"It’s almost impossible to start a business on $5,000.

Our plan to raise the startup expense deduction to $50,000 will strengthen our small businesses and lift up our communities. https://t.co/LAYXzgBiLL",5466,1551,3045
2024-10-13 18:24:00+00:00,"My economic plan offers:

✔️ $50,000 startup deduction for small business owners
✔️ $6,000 child tax credit for new parents
✔️ $25,000 down-payment assistance for first-time home buyers",12777,3228,7234
2024-10-13 16:40:05+00:00,"If you have been displaced due to the recent hurricanes, you may be eligible for lodging reimbursement from FEMA: https://t.co/RoagxFgc8j https://t.co/Sq1DOyYZgG",5227,1976,2092
2024-10-13 15:10:21+00:00,"Donald Trump is not fit to be President of the United States.

We have the power to defeat him and his dangerous agenda at the ballot box: https://t.co/VbrfuqVy9P https://t.co/1TrO71FHtq",17194,5515,5572
2024-10-13 14:08:01+00:00,"Election Day is quickly approaching, and there is hard work ahead from now until November 5.

Make your plan for how you are going to vote—and be sure your friends and family have a plan, too: https://t.co/VbrfuqVy9P",5970,1897,2544
2024-10-13 13:04:57+00:00,"Happy birthday, Dougie.

Thank you for being such an incredible partner to me. I love you so much. https://t.co/BGL0Dz2G4Z",40215,3005,4784
2024-10-13 01:15:05+00:00,"The American people are exhausted with the same old tired playbook. Let’s chart a new way forward, together. https://t.co/m8D7HyJBFv",20676,4383,13593
2024-10-12 23:22:27+00:00,I invite the public to watch Trump's rallies and be the decision-maker on his acuity.,25364,5481,5702
